"province_code","province_name","province_votes","candidate_code","serial_number","ballot_position","candidate_name","candidate_votes","vote_share","candidate_rank","results_date","results_status"
"27","Kandahar",157253,"27-1225-1",70,71,"Bibi Hamida Yousufi",1281,0.00814610850031478,39,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1533-15",80,81,"Haji Sayed Jamaluddin Agha",1272,0.00808887588790039,40,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1142-29",37,38,"Mirwais Alizai",1257,0.00799348820054307,41,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1605-68",12,12,"Mohammad Qasim Qaderi",1257,0.00799348820054307,41,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1174-45",110,111,"Sayed Jalal Agha",1217,0.0077391210342569,42,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1093-47",3,3,"Sediqullah Fahim",1197,0.00761193745111381,43,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1069-59",45,46,"Razia Haidari",1170,0.00744023961387064,44,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1309-61",7,7,"Jaanan Gullzai",1114,0.00708412558107,45,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1221-3",13,13,"Khalid Pashton",1044,0.00663898304006919,46,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1298-9",71,72,"Hafizullah Isshaqi",1038,0.00660082796512626,47,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1381-58",54,55,"Haji Shir Agha Afghan",1000,0.00635917915715439,48,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1049-18",36,37,"Haji Mohammad Ridi",987,0.00627650982811139,49,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1306-35",21,21,"Obaidullah Asekzai",982,0.00624471393232562,50,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1141-2",91,92,"Mohammad Nayem Lalai Hamidzai",955,0.00607301609508245,51,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1349-11",65,66,"Shekeba Hashemi",934,0.0059394733327822,52,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1261-21",66,67,"Zemaryalai Ahadi",910,0.0057868530330105,53,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1212-3",38,39,"Dr Hayatullah Shah Wali",892,0.00567238780818172,54,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1641-66",97,98,"Haji Mohammad Sediq Sediqi",875,0.00556428176251009,55,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1253-36",14,14,"Dr Abdul Hadi Zulhekmat",832,0.00529083705875246,56,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1297-14",33,34,"Dr Aziza Watanwal Azizi",825,0.00524632280465238,57,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1289-14",50,51,"Abdul Wase Salehi",751,0.00477574354702295,58,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1250-30",92,93,"Zarghona Baloch",739,0.0046994333971371,59,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1809-6114",5,5,"Ghullam Mohaiuddin Muslim",699,0.00444506623085092,60,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1133-67",59,60,"Jumma Gull Zaland",676,0.00429880511023637,61,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1010-27",104,105,"Abdul Rauf Kakar",674,0.00428608675192206,62,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1266-50",49,50,"Mawlawi Mohammad Eqaaz",639,0.00406351548142166,63,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1270-71",39,40,"Bibi Salma Wahedi",626,0.00398084615237865,64,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1017-24",102,103,"Munawar Ahmad Wahedi",594,0.00377735241934971,65,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1463-28",107,108,"Sayed Ahmad Kuchi",543,0.00345303428233484,66,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1165-49",56,57,"Haji Abdul Hadi Noori",539,0.00342759756570622,67,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1193-54",18,18,"Ahmad Tariq",529,0.00336400577413467,68,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1685-16",100,101,"Haji Mukhtar Rashidi",521,0.00331313234087744,69,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1238-23",16,16,"Haji Bahauddin Quranyar",521,0.00331313234087744,69,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1073-56",93,94,"Haji Ezatullah Noorzai",517,0.00328769562424882,70,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1461-53",44,45,"Alhaj Abdul Khaleq Kandahari",512,0.00325589972846305,71,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1333-55",58,59,"Assadullah Maashori",511,0.0032495405493059,72,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1241-27",27,27,"Ezatullah Wasefi",501,0.00318594875773435,73,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1162-2039",87,88,"Yasamin Naderi",489,0.0031096386078485,74,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1078-39",8,8,"Ahmad Wali Asekzai",487,0.00309692024953419,75,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1134-51",108,109,"Haji Mohammad Qasem Hakimi",486,0.00309056107037704,76,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1157-11",99,100,"Eng Hekmatullah Sulhi",481,0.00305876517459126,77,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1233-22",67,68,"Nematullah Noorzai",473,0.00300789174133403,78,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1553-19",63,64,"Haji Gull Mohammad Popal",443,0.0028171163666194,79,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1194-8",60,61,"Rozi Mohammad Hassani",441,0.00280439800830509,80,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1601-29",2,2,"Salahuddin Hotak",437,0.00277896129167647,81,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1006-38",77,78,"Hafizullah Wafa",389,0.00247372069213306,82,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1006-13",83,84,"Abdul Wase Alokozai",368,0.00234017792983282,83,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1190-2040",86,87,"Haji Feda Mohammad Watanpal",352,0.00223843106331835,84,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1121-72",22,22,"Abdul Bari Rafiqi",342,0.0021748392717468,85,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1169-60",68,69,"Mohammad Younus Fakor",338,0.00214940255511819,86,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1001-28",82,83,"Nazar Mohammad Popal",305,0.00193954964293209,87,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1161-37",106,107,"Ahmad Farid Zafar Haidari",297,0.00188867620967486,88,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"1-1796-252",46,47,"Haji Nazar Mohammad Forqanmal",295,0.00187595785136055,89,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1206-82",78,79,"Shmasia Fazli",288,0.00183144359726047,90,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1489-7",85,86,"Bibi Mariam Durani",281,0.00178692934316038,91,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1521-78",61,62,"Shir Agha Jahadwal",241,0.00153256217687421,92,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1549-74",64,65,"Haji Abdul Basir Noorzai",239,0.0015198438185599,93,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1125-26",95,96,"Ahmad Khan Muslim",238,0.00151348463940275,94,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1517-69",53,54,"Mulla Mohammad Masood",230,0.00146261120614551,95,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1697-64",43,44,"Daad Mohammad Etemadi",218,0.00138630105625966,96,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1198-48",88,89,"Haji Abdul Baqi Shah Wali",216,0.00137358269794535,97,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1457-1038",28,28,"Mohammad Ismail Majroh",206,0.00130999090637381,98,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1265-22",42,43,"Haji Najibullah Ahmadi",165,0.00104926456093048,99,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1338-46",69,70,"Akhtar Mohammad Karzai",163,0.00103654620261617,100,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1285-65",111,112,"Hafizullah Haqmal",159,0.00101110948598755,101,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1334-25",76,77,"Saranwal Shir Ahmad Qayoumi",137,0.000871207544530152,102,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1369-79",79,80,"Dr Mohammad Haroon Nazari",120,0.000763101498858527,103,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1693-2041",109,110,"Ahmad Shah Separ",115,0.000731305603072755,104,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1202-1039",72,73,"Feroz Nabawi",109,0.000693150528129829,105,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1201-1037",75,76,"Abdul Rahim Ashna",69,0.000438783361843653,106,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1178-63",74,75,"Haji Habibullah Afghan",67,0.000426065003529344,107,"2019-04-22","Results Status : Certified"
"27","Kandahar",157253,"27-1313-32",89,90,"Fateh Khan Mazlomyar",40,0.000254367166286176,108,"2019-04-22","Results Status : Certified"
"28","Jawzjan",55744,"28-1141-1030",6,6,"Haji Bator Dostum",20045,0.359590269804822,1,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1441-3",15,15,"Baktash Eshchi",6818,0.122309127439724,2,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1397-11",12,12,"Mohammad Karim Jawzjani",4159,0.07460892652124,3,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1437-1025",23,23,"Azizullah Ulfati",3515,0.0630561136624569,4,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1185-12",24,24,"Noor Ahmad Makhdomzadah",1822,0.032685132032147,5,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1093-1032",20,20,"Shah Mahmood Paiwaston",1785,0.032021383467279,6,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1126-1035",8,8,"Mohammad Omar Makhdom",1772,0.0317881745120551,7,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1330-2",25,25,"Khan Murad Hamidi",1771,0.0317702353616533,8,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1274-1028",19,19,"Amanullah Sharifi",1629,0.0292228760045924,9,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1361-7",30,30,"Eng Abdul Ghafar Dehqan",1232,0.0221010332950631,10,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1234-3",9,9,"Mohammad Ibrahim Sharwal",1178,0.0211323191733639,11,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1505-17",28,28,"Halima Sadaf Karimi",1154,0.0207017795637199,12,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1297-4",22,22,"Saayra Shekeb Sadat",1126,0.0201994833524684,13,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1593-11",1,1,"Mohammad Yousuf Khadang",1090,0.0195536739380023,14,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1249-9",2,2,"Samir Safi",1077,0.0193204649827784,15,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1233-1034",21,21,"Anna Murad Shahi",902,0.0161811136624569,16,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1181-10",14,14,"Haji Mohammad Amin Khaksar",662,0.0118757175660161,17,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1449-1027",4,4,"Wahid Ahmad Mahdi",642,0.0115169345579793,18,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1298-15",26,26,"Ustad Najibullah Arghandiwal",570,0.0102253157290471,19,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1665-1033",16,16,"Jamila Mujahid",506,0.00907721010332951,20,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1266-1022",13,13,"haji Abdul Qader Folad",381,0.00683481630309989,21,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1461-6",7,7,"Junaidullah Mubarez",361,0.00647603329506315,22,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1689-5",18,18,"Abdul Qader Hayat",334,0.00599167623421355,23,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1306-12",29,29,"Abdul Hakim Ahmadi",271,0.00486150975889782,24,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1329-8",5,5,"Fawzia Sadat",248,0.00444890929965557,25,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1545-1023",10,10,"Khudaiqul Faiz",238,0.0042695177956372,26,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1577-10",27,27,"Ahmad Farid Sheberghani",205,0.00367752583237658,27,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1225-1026",11,11,"Dr Sayed Nawid Saraj",200,0.00358783008036739,28,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1553-1036",17,17,"Mohammad Ershad Baai",27,0.000484357060849598,29,"2019-01-20","Results Status : Certified"
"28","Jawzjan",55744,"28-1305-1029",3,3,"Nasir Ahmad Haidarzai",24,0.000430539609644087,30,"2019-01-20","Results Status : Certified"
"29","Faryab",68984,"29-1541-1007",5,5,"Hashmatullah Arman",8772,0.127159921141134,1,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1226-2033",52,53,"Mohammad Rasool Faryabi",4166,0.0603908152615099,2,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1142-2015",14,14,"Sanjar Kargar",3563,0.051649657891685,3,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1545-3",11,11,"Mohammad Hashem Khan",3466,0.0502435347326916,4,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1505-2034",49,50,"Sayed Babar Jamal",3174,0.0460106691406703,5,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1334-2038",58,59,"Mohammad Shaker Karimi",3064,0.0444160964861417,6,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1633-2022",27,27,"Mohammad Anwar Bashliq",2979,0.0431839267076424,7,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1234-2036",10,10,"Khairullah Anosh",1967,0.0285138582859794,8,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1585-2012",31,31,"Bashir Ahmad Taianj",1960,0.0284123854806912,9,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1297-2049",36,36,"Jamal Naser Farahmand",1847,0.0267743244810391,10,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1305-2025",2,2,"Ustad Ihsanullah Quanch",1707,0.0247448683752754,11,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1537-2039",8,8,"Fathullah Qaisari",1632,0.0236576597471878,12,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1441-2009",23,23,"Master Ezatullah Kaigham",1582,0.0229328539951293,13,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1009-2020",43,43,"Khairuddin Muradi",1568,0.0227299083845529,14,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1329-2014",61,62,"Rangina Kargar",1519,0.0220195987475357,15,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1605-2008",20,20,"Master Eng Amanullah Amin",1490,0.0215992114113418,16,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1346-2026",54,55,"Shafiqa Sakha Youlchi",1355,0.019642235880784,17,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1005-2",45,46,"Alhaj Fawzia Raufi",1281,0.0185695233677374,18,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1169-2035",18,18,"Jawid Khan Qaisari",1111,0.0161051838107387,19,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1417-2024",32,32,"Aziza Sadat",1106,0.0160327032355329,20,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1274-4",35,35,"Eng Mohammad Ayoub Ghafari",1101,0.015960222660327,21,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1290-2029",12,12,"Dr Manizha Bostani",1072,0.0155398353241331,22,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1225-1",7,7,"Alhaj Dr Fawzia Salimi",1005,0.0145685956163748,23,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1066-6",1,1,"Dr Ihsanullah Wahedi",965,0.0139887510147281,24,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1249-2048",48,49,"Eng Farhad Esar",947,0.013727820943987,25,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1157-2056",22,22,"Faqir Mohammad Khan Sayeedi",836,0.0121187521744173,26,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1070-2063",42,42,"Bano Farzana Bahman",829,0.0120172793691291,27,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1193-2028",47,48,"Eng Mohammad Nasim Rahmani",827,0.0119882871390467,28,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1685-2011",46,47,"Ustad Sayed Mamon Guhrik",767,0.0111185202365766,29,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1281-2059",9,9,"Haji Zaheeruddin Safari",755,0.0109445668560826,30,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1229-2016",13,13,"Abdul Rahim Uzbik Oghly",741,0.0107416212455062,31,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1141-1006",21,21,"Mohammad Hashem Urtaaq",724,0.0104951872898063,32,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1173-2023",28,28,"haji Sayed Dawood Sadat",635,0.00920503305114229,33,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1074-2043",4,4,"Sayed Farukh Shah Jenab",633,0.00917604082105996,34,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1266-2031",16,16,"Mohammad Ismail Ayoubi",583,0.00845123506900151,35,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1242-2040",56,57,"Mohammad Saleh Todapor",556,0.00805983996288995,36,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1233-5",33,33,"Sayed Farid Hashemi",528,0.00765394874173721,37,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1337-2062",24,24,"Eng Sayed Esmatullah",503,0.00729154586570799,38,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1273-2060",59,60,"Ustad Edris Barna",481,0.00697263133480227,39,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1094-2018",25,25,"Gita Sayeed",472,0.00684216629943175,40,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1222-2030",50,51,"Eng Hashmatullah Rahmani",464,0.0067261973791024,41,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1201-2066",55,56,"Mermen Hajera Enayat Kamran",342,0.00495767134407979,42,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1241-2042",41,41,"Bano Mukarama Sadat",330,0.00478371796358576,43,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1330-2047",26,26,"Sebghatullah Naderi",327,0.00474022961846225,44,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1126-2027",37,37,"Shah Mohammad Najwa",324,0.00469674127333874,45,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1186-2021",3,3,"Ustad Sayed Shah Wali Parsa",317,0.00459526846805056,46,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1133-2045",19,19,"Mohammad Hassan Sardaash",297,0.00430534616722718,47,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1569-2061",60,61,"Ustad Abdul Wakil Faryabi",234,0.00339209091963354,48,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1553-2052",38,38,"Ustad Marya Noori",233,0.00337759480459237,49,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1021-2046",34,34,"Eng Ahmad Zia Ahmadzai",216,0.0031311608488925,50,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1381-2065",44,45,"Sayeda Asefa Shadab",213,0.00308767250376899,51,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1174-2057",39,39,"Saranwal Amena Mukhleszada",208,0.00301519192856315,52,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1289-2050",17,17,"Karima Zaki",207,0.00300069581352198,53,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1649-2041",6,6,"Shahr Bano Sadat Karezi",189,0.00273976574278093,54,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1477-2051",53,54,"Dr Ahmad Jawid Qazizadah",161,0.0023338745216282,55,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1221-2058",15,15,"Bibi Nooria Toran",138,0.00200046387568132,56,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1081-2037",40,40,"Suhaila Aassa Kohi",123,0.00178302215006378,57,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1161-2032",51,52,"Nasima Youzbashi",111,0.00160906876956976,58,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1065-2044",29,29,"Tahmina Sheja",105,0.00152209207932274,59,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1170-2053",30,30,"Dr Mohammad Ashraf Shirzad",101,0.00146410761915807,60,"2019-01-31","Results Status : Certified"
"29","Faryab",68984,"29-1509-2054",57,58,"Sayed Jawid Sadat",75,0.00108720862808767,61,"2019-01-31","Results Status : Certified"
"30","Hilmand",75719,"30-1034-19",12,12,"Mohammad Zafar Sadeqi",4038,0.053328755002047,1,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1194-24",63,65,"Haji Ghullam Wali Afghan",3267,0.043146370131671,2,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1309-32",2,2,"Mirwais Khadem",3084,0.040729539481504,3,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1094-26",58,60,"Alhaj Mohammad Karim Atal",2651,0.0350110276152617,4,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1545-5",4,4,"Abdul Rashid Azizi",2494,0.0329375718115665,5,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1022-39",82,85,"Shir Mohammad Akhondzada",2317,0.0305999815105852,6,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1249-49",24,24,"Dr Nasratullah Safaari",2255,0.0297811645689985,7,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1605-1",10,10,"Alhaj Bur Agha Karwan",2190,0.028922727452819,8,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1561-6",87,90,"Haji Mirwali Hemat",1930,0.0254889789881007,9,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1134-16",44,45,"Mirza Hussain Alizadah",1891,0.024973916718393,10,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1305-21",47,48,"Esmatullah Yaqoobi",1629,0.0215137548039462,11,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1533-24",41,42,"Bashir Ahmad Shaker",1523,0.0201138419683303,12,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1273-2",19,19,"Assadullah Shirzad",1490,0.0196780200478083,13,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1333-92",26,26,"Temorshah",1467,0.0193742653759294,14,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1009-4",64,66,"Alhaj Noorullah Jalali",1434,0.0189384434554075,15,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1601-6",68,70,"Nematullah Ghafari",1417,0.0187139291327144,16,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1329-12",17,17,"Haji Abdul Hadi Sofi",1391,0.0183705542862426,17,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1477-9",32,32,"Aqa Gull Bawar",1365,0.0180271794397707,18,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1234-8",9,9,"Haji Wali Jaan Saberi",1324,0.0174857037203344,19,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1174-29",21,21,"Nasima Neyazi",1320,0.0174328768208772,20,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1105-3",77,80,"Aqa Mohammad Quraishi",1265,0.0167065069533406,21,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1241-95",1,1,"Sayed Musa Helmandi",1113,0.0146990847739669,22,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1541-67",5,5,"Mirwais Popal",1099,0.0145141906258667,23,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1158-20",61,63,"Mirwais Pasoon",1036,0.0136821669594157,24,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1250-14",78,81,"Haji Mohammad Abid",993,0.0131142777902508,25,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1325-3",15,15,"Besmellah Muslim",980,0.0129425903670149,26,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1221-2",37,37,"Eng Mohammad Dawood Hemat",899,0.0118728456530065,27,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1253-80",79,82,"haji Khan Almas Sultanzoi",881,0.0116351246054491,28,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1169-30",71,73,"Eng Wahidullah Mayar",871,0.0115030573568061,29,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1317-33",57,59,"Haji Abdullah Sangar",809,0.0106842404152194,30,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1337-70",72,74,"Ali Ahmad Naseri",789,0.0104201059179334,31,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1245-87",76,78,"Noor Ahmad Isshaqzai",764,0.0100899377963259,32,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1233-45",6,6,"Masood Khan Noorzai",741,0.00978618312444697,33,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1093-17",28,28,"Sayed Abdul Qayoum Hekmat",702,0.00927112085473923,34,"2019-04-16","Results Status : Certified"
"30","Hilmand",75719,"30-1141-35",65,67,"Attiqullah Hamid",696,0.00919188050555343,35,"2019-04-16","Results Status : Certified"
